Story_Title,Question,User_Answer,Correct_Answer,Is_Correct,Date
un fantasma a pallini,Perché Macchia compra un lenzuolo a pallini?,perché le macchie non si vedono,perché le macchie non si vedono,True,2025-08-30 08:34:25
un fantasma a pallini,Dove compra il nuovo lenzuolo?,in un negozio per fantasmi,in un negozio per fantasmi,True,2025-08-30 08:34:40
un fantasma a pallini,Come si sente Macchia con il lenzuolo a pallini?,felice e contento,infelice,False,2025-08-30 08:36:06
un fantasma a pallini,Cosa fa Macchia alla fine della storia?,continua a passeggiare tranquillo,si nasconde,False,2025-08-30 08:36:25
il mago dormiglione,Chi è il protagonista della storia?,un mago molto saggio,un mago molto saggio,True,2025-08-30 08:51:20
il mago dormiglione,Dove insegnava il mago?,a scuola dei maghi,a scuola dei maghi,True,2025-08-30 08:51:51
il mago dormiglione,Cosa facevano i piccoli maghi quando il mago dormiva?,facevano scherzi e magie,facevano scherzi e magie,True,2025-08-30 08:52:06
il mago dormiglione,Cosa trasformavano in lombrichi?,le stringhe delle sue scarpe,le stringhe delle sue scarpe,True,2025-08-30 08:52:20
il mago dormiglione,Cosa versavano nelle tasche del mago?,aranciata,aranciata,True,2025-08-30 08:52:31
il mago dormiglione,"Quando si svegliava il mago, come trovava gli allievi?",ordinati e attenti,ordinati e attenti,True,2025-08-30 08:52:52
il mago dormiglione,Quale giorno arriva la commissione di maghi?,il giorno dell’esame,il giorno dell’esame,True,2025-08-30 08:53:06
il mago dormiglione,Come presenta il mago i suoi allievi alla commissione?,con i loro nomi e le loro specialità,con i loro nomi e con un applauso,False,2025-08-30 08:53:38
il mago dormiglione,Martino era specialista in cosa?,aranciata,aranciata,True,2025-08-30 08:54:16
il mago dormiglione,Martino era specialista in cosa?,lombrichi,aranciata,False,2025-08-30 08:54:16
il mago dormiglione,Qual è la scoperta dei bambini alla fine?,il mago li metteva alla prova,il mago li metteva alla prova,True,2025-08-30 08:55:23
una sciarpa per la scuola,Cosa tira fuori il maestro Camillo dallo zaino?,una sciarpa colorata,una sciarpa colorata,True,2025-08-30 12:22:16
una sciarpa per la scuola,Che cosa pende dai ferri da maglia?,un grosso gomitolo di lana,un grosso gomitolo di lana,True,2025-08-30 12:22:39
una sciarpa per la scuola,Cosa chiede Riccardo?,cosa sia la sciarpa,cosa sia la sciarpa,True,2025-08-30 12:22:51
una sciarpa per la scuola,Cosa fa il maestro Camillo la sera?,lavora a maglia,guarda la televisione,False,2025-08-30 12:23:01
una sciarpa per la scuola,Cosa propone il maestro ai bambini?,di lavorare a maglia insieme,di lavorare a maglia insieme,True,2025-08-30 12:23:13
una sciarpa per la scuola,Chi può aiutare a fare la sciarpa?,"bambini, genitori, nonni, zie, amici… tutti!","bambini, genitori, nonni, zie, amici… tutti!",True,2025-08-30 12:23:25
una sciarpa per la scuola,Cosa vuole fare il maestro con la sciarpa?,circondare tutta la scuola,circondare tutta la scuola,True,2025-08-30 12:23:39
una sciarpa per la scuola,Perché il maestro vuole fare la sciarpa più lunga del mondo?,per far conoscere la scuola e non farla chiudere,per far conoscere la scuola e non farla chiudere,True,2025-08-30 12:23:48
una sciarpa per la scuola,Cosa fanno i bambini quando sentono l’idea del maestro?,alzano la mano per dire che sono d’accordo,alzano la mano per dire che sono d’accordo,True,2025-08-30 12:24:02
una sciarpa per la scuola,Qual è il messaggio del maestro Camillo?,"lavorare insieme, grandi e piccoli, tutti uniti","lavorare insieme, grandi e piccoli, tutti uniti",True,2025-08-30 12:24:10
dino resta a casa,Che giorno è nella storia?,sabato,sabato,True,2025-09-01 16:49:54
dino resta a casa,Cosa deve fare la mamma di Viola?,andare a lavorare,andare a lavorare,True,2025-09-01 16:50:13
dino resta a casa,Dove porta la mamma Viola?,dalla nonna,dalla nonna,True,2025-09-01 16:50:49
dino resta a casa,Cosa chiede Viola alla mamma prima di alzarsi?,un grattino,un biscotto,False,2025-09-01 16:50:58
dino resta a casa,Cosa fa Viola prima di uscire?,fa colazione e si lava i denti,fa colazione e si lava i denti,True,2025-09-01 16:51:45
dino resta a casa,Dove controlla Viola se ha preso tutto?,nello zainetto,nello zainetto,True,2025-09-01 16:51:57
dino resta a casa,Chi è Joe?,il pinguino di peluche di viola,il pinguino di peluche di viola,True,2025-09-01 16:52:09
dino resta a casa,Cosa scopre Viola?,di aver dimenticato il dino a letto,di aver dimenticato il dino a letto,True,2025-09-01 16:52:25
dino resta a casa,Chi è Dino?,il dinosauro peluche,il cagnolino di viola,False,2025-09-01 16:52:47
dino resta a casa,Cosa pensa Viola alla fine?,che dino a casa si annoierà,che dino a casa si annoierà,True,2025-09-01 16:53:04
un libro divertente,Chi sono le protagoniste?,giulia e paola,giulia e paola,True,2025-09-03 16:27:41
un libro divertente,Cosa fa Giulia un lunedì sera?,telefona a paola,telefona a paola,True,2025-09-03 16:28:25
un libro divertente,Cosa racconta Giulia a Paola?,di un nuovo libro,di un nuovo libro,True,2025-09-03 16:28:41
un libro divertente,Come si chiama il libro che sta leggendo Giulia?,la storia di magodan,la storia di magodan,True,2025-09-03 16:28:57
un libro divertente,Com’è la copertina del libro?,rossa,rossa,True,2025-09-03 16:29:17
un libro divertente,Dove si trova il libro in biblioteca?,sul tavolo,sullo scaffale,False,2025-09-03 16:29:40
un libro divertente,Quanti capitoli ha già letto Giulia?,uno,tre,False,2025-09-03 16:29:58
un libro divertente,Cosa succede mentre legge?,le viene da ridere,le viene da ridere,True,2025-09-03 16:30:08
un libro divertente,Cosa decide Paola di fare?,leggere il libro anche lei,leggere il libro anche lei,True,2025-09-03 16:30:30
un libro divertente,Come termina la telefonata?,cambiando discorso,cambiando discorso,True,2025-09-03 16:30:42
una bella sorpresa,Cosa stanno facendo Maura e Angelo?,disegnano un giardino,disegnano un giardino,True,2025-09-05 08:19:47
una bella sorpresa,Cosa vuole mettere Angelo nel giardino?,uno scivolo alto alto,uno scivolo alto alto,True,2025-09-05 08:20:19
una bella sorpresa,Cosa disegna Maura?,fiori colorati,fiori colorati,True,2025-09-05 08:20:35
una bella sorpresa,Che animale disegna Angelo?,un elefante,un elefante,True,2025-09-05 08:20:43
una bella sorpresa,Che animale disegna Maura?,un gattino nero con macchia bianca,un gattino nero con macchia bianca,True,2025-09-05 08:20:54
una bella sorpresa,Di che colore è il gattino disegnato da Angelo?,nero con macchia bianca,nero con macchia bianca,True,2025-09-05 08:21:14
una bella sorpresa,Di che colore è il gattino disegnato da Angelo?,bianco con macchia nera,nero con macchia bianca,False,2025-09-05 08:21:14
una bella sorpresa,Chi chiama i bambini?,la mamma e il papà,la mamma e il papà,True,2025-09-05 08:23:13
una bella sorpresa,Cosa trovano i bambini uscendo?,un gattino bianco e marrone,un gattino bianco e marrone,True,2025-09-05 08:23:22
una bella sorpresa,Come viene descritto il gattino?,un batuffolo bianco e marrone,un batuffolo bianco e marrone,True,2025-09-05 08:24:24
una bella sorpresa,Come si sentono i bambini alla fine?,sorpresi e felici,tristi,False,2025-09-05 08:24:38
tutti in gita!,Che giorno è nella storia?,un giorno ventoso,un giorno di sole e senza nuvole,False,2025-09-05 12:28:34
tutti in gita!,Dove vanno i bambini?,al mare,al mare,True,2025-09-05 12:29:28
tutti in gita!,Con chi partono?,con quattro maestre e il bidello carletto,con due maestre e il bidello carletto,False,2025-09-05 12:30:16
tutti in gita!,Cosa fanno i bambini sul pullman?,cantano,cantano,True,2025-09-05 12:32:46
tutti in gita!,Cosa grida un bambino appena vede il mare?,il lago!,il lago!,True,2025-09-05 12:33:03
tutti in gita!,Perché le maestre si disperano?,perché il bambino confonde il mare con il lago,perché il bambino confonde il mare con il lago,True,2025-09-05 12:33:20
tutti in gita!,Cosa pensa una maestra quando il bambino vuole bere l’acqua del mare?,di avvisarlo subito,di dargli una bottiglietta d’acqua,False,2025-09-05 12:34:32
tutti in gita!,Cosa fa il bambino appena arriva in spiaggia?,beve l’acqua di mare,beve l’acqua di mare,True,2025-09-05 12:35:24
tutti in gita!,Cosa dicono gli altri bambini quando vedono il bambino bere l’acqua salata?,ci cascano anche loro e bevono,ci cascano anche loro e bevono,True,2025-09-05 12:35:41
tutti in gita!,Come si sentono le maestre alla fine?,sempre più disperate,sempre più disperate,True,2025-09-05 12:36:24
troppo bianchi,Chi spiava il topolino nella neve?,un ermellino bianco,una lepre,False,2025-09-06 08:55:51
troppo bianchi,Chi arriva correndo e salta sulla schiena dell’ermellino?,una lepre bianca,una lepre bianca,True,2025-09-06 08:56:10
troppo bianchi,Come reagisce l’ermellino?,morde la lepre,morde la lepre,True,2025-09-06 08:56:31
troppo bianchi,Dove finisce la discussione?,in tribunale,in tribunale,True,2025-09-06 08:56:42
troppo bianchi,Chi fa il giudice?,un orso,un orso,True,2025-09-06 08:56:53
troppo bianchi,Perché l’ermellino si è confuso?,erano entrambi troppo bianchi nella neve,erano entrambi troppo bianchi nella neve,True,2025-09-06 08:57:01
troppo bianchi,Cosa decide l’orso?,che nessuno ha colpa,che nessuno ha colpa,True,2025-09-06 08:57:46
troppo bianchi,Cosa fa l’orso alla fine?,li butta fuori dal tribunale,li butta fuori dal tribunale,True,2025-09-06 08:57:58
troppo bianchi,Perché la lepre ora ha le orecchie nere?,per colpa delle zampe sporche dell’orso,per colpa delle zampe sporche dell’orso,True,2025-09-06 08:58:08
troppo bianchi,Perché l’ermellino ha un ciuffo nero sulla coda?,per disegno naturale,perché così si riconoscono meglio nella neve,False,2025-09-06 08:58:25
troppo bianchi,Perché l’ermellino ha un ciuffo nero sulla coda?,l’ha colorato lui,perché così si riconoscono meglio nella neve,False,2025-09-06 08:58:25
troppo bianchi,Perché l’ermellino ha un ciuffo nero sulla coda?,perché così si riconoscono meglio nella neve,perché così si riconoscono meglio nella neve,True,2025-09-06 08:58:25
un libro divertente,Chi sono le protagoniste?,giulia e paola,giulia e paola,True,2025-09-06 09:11:32
un libro divertente,Cosa fa Giulia un lunedì sera?,telefona a paola,telefona a paola,True,2025-09-06 09:11:40
un libro divertente,Cosa racconta Giulia a Paola?,di un nuovo libro,di un nuovo libro,True,2025-09-06 09:11:52
un libro divertente,Come si chiama il libro che sta leggendo Giulia?,la storia di magodan,la storia di magodan,True,2025-09-06 09:12:00
un libro divertente,Com’è la copertina del libro?,rossa,rossa,True,2025-09-06 09:12:13
un libro divertente,Dove si trova il libro in biblioteca?,sullo scaffale,sullo scaffale,True,2025-09-06 09:12:26
un libro divertente,Quanti capitoli ha già letto Giulia?,tre,tre,True,2025-09-06 09:12:39
un libro divertente,Cosa succede mentre legge?,le viene da ridere,le viene da ridere,True,2025-09-06 09:12:47
un libro divertente,Cosa decide Paola di fare?,leggere il libro anche lei,leggere il libro anche lei,True,2025-09-06 09:13:00
un libro divertente,Come termina la telefonata?,cambiando discorso,cambiando discorso,True,2025-09-06 09:13:14
dino resta a casa,Che giorno è nella storia?,sabato,sabato,True,2025-09-08 14:21:13
dino resta a casa,Cosa deve fare la mamma di Viola?,andare a lavorare,andare a lavorare,True,2025-09-08 14:21:24
dino resta a casa,Dove porta la mamma Viola?,dalla nonna,dalla nonna,True,2025-09-08 14:21:33
dino resta a casa,Cosa chiede Viola alla mamma prima di alzarsi?,un grattino,un biscotto,False,2025-09-08 14:21:50
dino resta a casa,Cosa fa Viola prima di uscire?,fa colazione e si lava i denti,fa colazione e si lava i denti,True,2025-09-08 14:22:02
dino resta a casa,Dove controlla Viola se ha preso tutto?,nello zainetto,nello zainetto,True,2025-09-08 14:22:12
dino resta a casa,Chi è Joe?,il pinguino di peluche di viola,il pinguino di peluche di viola,True,2025-09-08 14:22:25
dino resta a casa,Cosa scopre Viola?,di aver dimenticato il dino a letto,di aver dimenticato il dino a letto,True,2025-09-08 14:23:20
dino resta a casa,Chi è Dino?,il dinosauro peluche,il cagnolino di viola,False,2025-09-08 14:23:28
dino resta a casa,Cosa pensa Viola alla fine?,che dino a casa si annoierà,che dino a casa si annoierà,True,2025-09-08 14:23:37
tutti in gita!,Che giorno è nella storia?,un giorno di sole e senza nuvole,un giorno di sole e senza nuvole,True,2025-09-08 16:55:14
tutti in gita!,Dove vanno i bambini?,al mare,al mare,True,2025-09-08 16:55:33
tutti in gita!,Con chi partono?,con quattro maestre e il bidello carletto,con due maestre e il bidello carletto,False,2025-09-08 16:55:38
tutti in gita!,Cosa fanno i bambini sul pullman?,cantano,cantano,True,2025-09-08 16:55:51
tutti in gita!,Cosa grida un bambino appena vede il mare?,il lago!,il lago!,True,2025-09-08 16:56:29
tutti in gita!,Perché le maestre si disperano?,perché il bambino confonde il mare con il lago,perché il bambino confonde il mare con il lago,True,2025-09-08 16:56:36
tutti in gita!,Cosa pensa una maestra quando il bambino vuole bere l’acqua del mare?,di lasciarlo provare così impara,di dargli una bottiglietta d’acqua,False,2025-09-08 16:56:50
tutti in gita!,Cosa fa il bambino appena arriva in spiaggia?,beve l’acqua di mare,beve l’acqua di mare,True,2025-09-08 16:57:48
tutti in gita!,Cosa dicono gli altri bambini quando vedono il bambino bere l’acqua salata?,ci cascano anche loro e bevono,ci cascano anche loro e bevono,True,2025-09-08 16:58:08
tutti in gita!,Come si sentono le maestre alla fine?,sempre più disperate,sempre più disperate,True,2025-09-08 16:58:37
l'orologio,Cosa faceva la mamma mentre Filippo guardava l’orologio?,mescolava il risotto,mescolava il risotto,True,2025-09-10 16:29:51
l'orologio,A chi piace guardare l’orologio?,a filippo,al papà,False,2025-09-10 16:30:10
l'orologio,Cosa gli aveva spiegato la mamma?,come funziona il tempo e le lancette,come funziona il tempo e le lancette,True,2025-09-10 16:30:48
l'orologio,Qual è la lancetta che corre più veloce?,quella delle ore,quella dei secondi,False,2025-09-10 16:31:00
l'orologio,Cosa ha fatto Filippo a scuola?,ha spiegato l’orologio ai compagni,ha raccontato una storia,False,2025-09-10 16:31:21
l'orologio,Cosa hanno fatto i compagni quando Filippo ha spiegato l’orologio?,lo hanno applaudito,lo hanno applaudito,True,2025-09-10 16:32:02
l'orologio,A che ora torna il papà?,alle 7 di sera,alle 7 di sera,True,2025-09-10 16:32:13
l'orologio,Dove guardava Filippo per capire l’ora?,sull’orologio a muro,sull’orologio a muro,True,2025-09-10 16:32:22
l'orologio,Come si sentiva Filippo quella sera?,felice,triste,False,2025-09-10 16:32:30
l'orologio,A chi voleva raccontare tutto Filippo?,al papà,alla mamma,False,2025-09-10 16:32:37
il mago dormiglione,Chi è il protagonista della storia?,un mago molto saggio,un mago molto saggio,True,2025-09-12 12:26:58
il mago dormiglione,Dove insegnava il mago?,a scuola dei maghi,a scuola dei maghi,True,2025-09-12 12:27:07
il mago dormiglione,Cosa facevano i piccoli maghi quando il mago dormiva?,facevano scherzi e magie,facevano scherzi e magie,True,2025-09-12 12:27:17
il mago dormiglione,Cosa trasformavano in lombrichi?,le stringhe delle sue scarpe,le stringhe delle sue scarpe,True,2025-09-12 12:27:31
il mago dormiglione,Cosa versavano nelle tasche del mago?,aranciata,aranciata,True,2025-09-12 12:27:58
il mago dormiglione,"Quando si svegliava il mago, come trovava gli allievi?",addormentati,ordinati e attenti,False,2025-09-12 12:28:17
il mago dormiglione,Quale giorno arriva la commissione di maghi?,il giorno dell’esame,il giorno dell’esame,True,2025-09-12 12:28:39
il mago dormiglione,Come presenta il mago i suoi allievi alla commissione?,con i loro nomi e le loro specialità,con i loro nomi e con un applauso,False,2025-09-12 12:29:00
il mago dormiglione,Martino era specialista in cosa?,lombrichi,aranciata,False,2025-09-12 12:29:26
il mago dormiglione,Qual è la scoperta dei bambini alla fine?,il mago li metteva alla prova,il mago li metteva alla prova,True,2025-09-12 12:30:47
l'orologio,Cosa faceva la mamma mentre Filippo guardava l’orologio?,mescolava il risotto,mescolava il risotto,True,2025-09-13 08:28:55
l'orologio,A chi piace guardare l’orologio?,a filippo,al papà,False,2025-09-13 08:29:15
l'orologio,Cosa gli aveva spiegato la mamma?,come funziona il tempo e le lancette,come funziona il tempo e le lancette,True,2025-09-13 08:29:25
l'orologio,Qual è la lancetta che corre più veloce?,quella dei secondi,quella dei secondi,True,2025-09-13 08:29:37
l'orologio,Cosa ha fatto Filippo a scuola?,ha spiegato l’orologio ai compagni,ha raccontato una storia,False,2025-09-13 08:29:50
l'orologio,Cosa hanno fatto i compagni quando Filippo ha spiegato l’orologio?,lo hanno applaudito,lo hanno applaudito,True,2025-09-13 08:30:07
l'orologio,A che ora torna il papà?,alle 7 di sera,alle 7 di sera,True,2025-09-13 08:30:19
l'orologio,Dove guardava Filippo per capire l’ora?,sull’orologio a muro,sull’orologio a muro,True,2025-09-13 08:30:31
l'orologio,Come si sentiva Filippo quella sera?,felice,triste,False,2025-09-13 08:30:44
l'orologio,A chi voleva raccontare tutto Filippo?,al papà,alla mamma,False,2025-09-13 08:30:55
una bella sorpresa,Cosa stanno facendo Maura e Angelo?,disegnano un giardino,disegnano un giardino,True,2025-09-17 16:52:20
una bella sorpresa,Cosa vuole mettere Angelo nel giardino?,uno scivolo alto alto,uno scivolo alto alto,True,2025-09-17 16:52:44
una bella sorpresa,Cosa disegna Maura?,fiori colorati,fiori colorati,True,2025-09-17 16:52:54
una bella sorpresa,Che animale disegna Angelo?,un elefante,un elefante,True,2025-09-17 16:53:04
una bella sorpresa,Che animale disegna Maura?,un gattino nero con macchia bianca,un gattino nero con macchia bianca,True,2025-09-17 16:53:15
una bella sorpresa,Di che colore è il gattino disegnato da Angelo?,bianco con macchia nera,nero con macchia bianca,False,2025-09-17 16:53:28
una bella sorpresa,Chi chiama i bambini?,la mamma e il papà,la mamma e il papà,True,2025-09-17 16:54:34
una bella sorpresa,Cosa trovano i bambini uscendo?,un gattino bianco e marrone,un gattino bianco e marrone,True,2025-09-17 16:54:45
una bella sorpresa,Come viene descritto il gattino?,un batuffolo tutto nero,un batuffolo bianco e marrone,False,2025-09-17 16:55:46
una bella sorpresa,Come si sentono i bambini alla fine?,sorpresi e felici,tristi,False,2025-09-17 16:57:53
tutti in gita!,Che giorno è nella storia?,un giorno di sole e senza nuvole,un giorno di sole e senza nuvole,True,2025-09-19 08:29:23
tutti in gita!,Dove vanno i bambini?,al mare,al mare,True,2025-09-19 08:29:37
tutti in gita!,Con chi partono?,con quattro maestre e il bidello carletto,con due maestre e il bidello carletto,False,2025-09-19 08:30:12
tutti in gita!,Cosa fanno i bambini sul pullman?,cantano,cantano,True,2025-09-19 08:30:21
tutti in gita!,Cosa grida un bambino appena vede il mare?,il lago!,il lago!,True,2025-09-19 08:30:34
tutti in gita!,Perché le maestre si disperano?,perché il bambino confonde il mare con il lago,perché il bambino confonde il mare con il lago,True,2025-09-19 08:30:48
tutti in gita!,Cosa pensa una maestra quando il bambino vuole bere l’acqua del mare?,di lasciarlo provare così impara,di dargli una bottiglietta d’acqua,False,2025-09-19 08:31:14
tutti in gita!,Cosa fa il bambino appena arriva in spiaggia?,beve l’acqua di mare,beve l’acqua di mare,True,2025-09-19 08:32:09
tutti in gita!,Cosa dicono gli altri bambini quando vedono il bambino bere l’acqua salata?,ci cascano anche loro e bevono,ci cascano anche loro e bevono,True,2025-09-19 08:32:21
tutti in gita!,Come si sentono le maestre alla fine?,sempre più disperate,sempre più disperate,True,2025-09-19 08:32:38
una sciarpa per la scuola,Cosa tira fuori il maestro Camillo dallo zaino?,una sciarpa colorata,una sciarpa colorata,True,2025-09-19 12:32:02
una sciarpa per la scuola,Che cosa pende dai ferri da maglia?,un grosso gomitolo di lana,un grosso gomitolo di lana,True,2025-09-19 12:32:24
una sciarpa per la scuola,Cosa chiede Riccardo?,cosa sia la sciarpa,cosa sia la sciarpa,True,2025-09-19 12:32:43
una sciarpa per la scuola,Cosa fa il maestro Camillo la sera?,lavora a maglia,guarda la televisione,False,2025-09-19 12:33:03
una sciarpa per la scuola,Cosa propone il maestro ai bambini?,di lavorare a maglia insieme,di lavorare a maglia insieme,True,2025-09-19 12:33:13
una sciarpa per la scuola,Chi può aiutare a fare la sciarpa?,"bambini, genitori, nonni, zie, amici… tutti!","bambini, genitori, nonni, zie, amici… tutti!",True,2025-09-19 12:33:27
una sciarpa per la scuola,Cosa vuole fare il maestro con la sciarpa?,circondare tutta la scuola,circondare tutta la scuola,True,2025-09-19 12:33:49
una sciarpa per la scuola,Perché il maestro vuole fare la sciarpa più lunga del mondo?,per diventare famoso,per far conoscere la scuola e non farla chiudere,False,2025-09-19 12:34:02
una sciarpa per la scuola,Cosa fanno i bambini quando sentono l’idea del maestro?,alzano la mano per dire che sono d’accordo,alzano la mano per dire che sono d’accordo,True,2025-09-19 12:34:34
una sciarpa per la scuola,Qual è il messaggio del maestro Camillo?,"lavorare insieme, grandi e piccoli, tutti uniti","lavorare insieme, grandi e piccoli, tutti uniti",True,2025-09-19 12:34:45
dov'è biancaneve?,Chi è la protagonista della storia?,cappuccetto rosso,cappuccetto rosso,True,2025-09-20 08:39:02
dov'è biancaneve?,Cosa le chiede la mamma?,di portare il pranzo alla nonna,di portare il pranzo alla nonna,True,2025-09-20 08:39:36
dov'è biancaneve?,Cosa le raccomanda la mamma?,di non passare per il bosco,di non passare per il bosco,True,2025-09-20 08:39:44
dov'è biancaneve?,Chi incontra Cappuccetto Rosso nel bosco?,sette nani,sette nani,True,2025-09-20 08:41:31
dov'è biancaneve?,Cosa chiedono i sette nani?,se ha visto biancaneve,se ha visto biancaneve,True,2025-09-20 08:42:47
dov'è biancaneve?,Dove pensano di trovare Biancaneve?,alla casa della nonna,alla casa della nonna,True,2025-09-20 08:43:00
dov'è biancaneve?,Come reagisce Cappuccetto Rosso quando si ricorda della nonna?,si dà un colpo in testa,si dà un colpo in testa,True,2025-09-20 08:54:39
dov'è biancaneve?,Chi accompagna Cappuccetto Rosso verso casa della nonna?,i sette nani,i sette nani,True,2025-09-20 08:54:54
dov'è biancaneve?,Come vanno tutti insieme?,correndo,lentamente,False,2025-09-20 08:55:05
dov'è biancaneve?,Perché corrono alla casa della nonna?,per cercare biancaneve,per cercare biancaneve,True,2025-09-20 08:55:33
un fantasma a pallini,Come si chiama il fantasma?,macchia,macchia,True,2025-09-24 16:27:50
un fantasma a pallini,Cosa fa il fantasma ogni notte?,va a spasso per il buio,va a spasso per il buio,True,2025-09-24 16:28:46
un fantasma a pallini,Dove si macchia di pomodoro?,in pizzeria,a scuola,False,2025-09-24 16:29:16
un fantasma a pallini,Con cosa si macchia alla cioccolateria?,cioccolato,cioccolato,True,2025-09-24 16:29:44
un fantasma a pallini,Con cosa si macchia nel prato?,di erba,di erba,True,2025-09-24 16:30:11
un fantasma a pallini,Cosa deve fare ogni mattina Macchia?,"lavare, stendere e stirare il lenzuolo","lavare, stendere e stirare il lenzuolo",True,2025-09-24 16:30:29
un fantasma a pallini,Perché Macchia compra un lenzuolo a pallini?,perché le macchie non si vedono,perché le macchie non si vedono,True,2025-09-24 16:30:49
un fantasma a pallini,Dove compra il nuovo lenzuolo?,in un negozio per fantasmi,in un negozio per fantasmi,True,2025-09-24 16:31:45
un fantasma a pallini,Come si sente Macchia con il lenzuolo a pallini?,stanco,infelice,False,2025-09-24 16:32:14
un fantasma a pallini,Cosa fa Macchia alla fine della storia?,si nasconde,si nasconde,True,2025-09-24 16:32:36
troppo bianchi,Chi spiava il topolino nella neve?,una lepre,una lepre,True,2025-09-26 08:26:58
troppo bianchi,Chi spiava il topolino nella neve?,un ermellino bianco,una lepre,False,2025-09-26 08:27:40
troppo bianchi,Chi arriva correndo e salta sulla schiena dell’ermellino?,una lepre bianca,una lepre bianca,True,2025-09-26 08:28:13
